"E6010100","E6010200","E6010300","E6010400","E6010500","E6010600","E6010700","E6010800","E6010900","E6011000","E6011100","E6011200","E6011300","E6011400","E6011500","E6011600","E6011700","E6011800","E6011900","E6012000","E6012100","E6012200","E6012300","E6012400","E6012500","E6012600","E6012700","E6012800","E6012900","E6013000","E6013100","E6013200","E6013300","E6013400","E6013500","H0001600","H0003200","H0003300","H0003400","H0014700","R0000100","R0000600","R0009600","R0017300","R0173600","R0214700","R0214800","R0215310","R0216701","R0217502","R0304900","R0307100","R0407510","R0481600","R0618200","R0618300","R0618301","R0618901","R0898201","R1145001","R1520201","R1774000","R1890901","R1892220","R2258001","R2445401","R2734200","R2871101","R3074801","R3127300","R3127500","R3146100","R3279401","R3401501","R3403500","R3656901","R3657700","R4007401","R4008200","R4418501","R5103900","R5166901","R5626201","R6479600","R6480400","R7007300","R7704600","T0912400"
-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,638,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,9455,21,5,15,12,3,2,791,15,1,0,0,6,502,85,81,85028,16,16,16,16,110,16,10,16,16,0,16,16,611,3,0,17000,16,13,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-4,-4,-4,-4,-4,-4,-4,-4,669,-4,669,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,9456,20,3,14,12,3,2,1908,14,1,0,0,4,504,91,84,87050,16,16,16,17,126,17,7,17,17,1,17,17,641,1,1,7000,17,12,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-4,-4,-4,-4,-4,-4,727,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,9457,21,6,15,12,3,2,900,15,1,0,0,3,503,77,73,62881,17,17,17,17,111,17,7,17,17,0,17,17,721,3,0,74283,17,7,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
809,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,9458,22,12,15,12,3,2,2070,15,1,0,0,3,502,54,50,47859,16,16,16,16,125,16,3,16,16,0,16,16,802,1,0,14500,16,3,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,858,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,9459,19,3,13,12,3,2,64,13,1,0,0,4,504,82,84,84576,15,16,16,16,125,17,10,17,18,0,18,18,850,1,0,19000,18,12,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,717,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,9460,21,6,14,12,3,2,1165,14,1,0,0,7,507,59,63,49515,16,16,16,16,135,16,11,16,16,0,16,16,711,1,1,12000,16,16,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-3,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,9461,21,6,15,12,3,2,641,15,1,0,0,7,502,75,68,61837,16,16,16,16,125,16,10,16,16,-5,-5,16,-3,-3,0,500,16,11,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-4,-4,-4,-4,-4,-4,-4,-4,-4,937,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,9462,20,7,15,12,3,2,590,15,1,0,0,5,501,78,72,57524,16,16,16,16,125,17,8,19,19,0,19,19,901,2,0,40000,19,10,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-4,-4,-4,-4,-4,-4,838,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,9463,20,11,-3,12,3,2,1272,14,1,0,0,5,507,57,74,79341,16,16,16,16,145,16,7,17,18,1,18,18,831,2,0,74283,18,7,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,9464,21,11,14,12,3,2,500,14,1,0,0,3,510,80,89,80759,16,16,16,16,128,16,4,16,16,0,16,16,-4,-4,0,0,16,4,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-4,-4,-4,-4,838,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,9465,21,11,14,12,3,2,290,14,1,0,0,3,503,96,99,100000,16,16,16,16,113,16,5,16,16,0,16,16,831,1,0,28000,16,6,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,737,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,9466,20,6,14,12,3,2,608,14,1,0,0,5,501,78,82,82517,16,16,16,16,110,16,11,16,16,0,16,16,731,1,0,18500,16,14,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-4,-4,-4,-4,69,-4,-4,-4,-4,69,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,9467,21,3,14,9,3,1,442,14,1,0,0,3,602,85,89,82124,16,16,16,16,145,16,8,16,16,0,16,16,60,1,0,22000,16,10,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,669,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,9468,22,25,16,9,3,1,849,16,1,0,0,5,511,78,79,76418,16,16,16,16,160,16,10,16,16,0,16,16,641,1,0,38000,16,11,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,9469,21,11,15,12,3,2,490,15,1,0,0,4,500,99,98,95730,16,16,-5,16,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,728,69,718,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,9470,19,6,7,9,3,1,376,7,5,0,1,4,602,8,5,9984,7,7,12,12,160,12,9,12,12,0,12,12,712,1,0,6000,12,17,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-4,-4,-4,-4,-4,809,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,9471,17,6,8,9,3,1,120,8,5,0,1,3,505,1,1,2486,8,8,9,9,135,9,4,9,9,0,9,-5,802,1,0,1000,9,6,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-4,-4,-4,-4,718,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,9472,14,3,6,9,3,1,-4,6,5,0,0,1,504,1,3,5550,6,6,6,6,136,6,2,6,6,0,6,6,712,3,0,150,6,5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,9473,21,6,10,12,3,2,0,10,6,0,0,0,504,16,17,11873,10,10,10,10,195,10,0,10,10,0,10,10,-4,-4,0,0,10,2,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-4,-4,-4,-4,-4,-4,-4,-4,69,559,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,9474,20,11,9,9,3,1,2200,9,7,0,1,2,508,8,11,10668,9,9,9,9,140,9,6,9,9,0,9,9,531,1,0,17000,9,10,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,9475,19,10,10,9,3,1,900,10,5,0,0,3,511,15,16,22633,10,10,10,10,185,10,5,10,10,0,10,10,-4,-4,0,0,10,7,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,9476,17,9,8,12,3,2,288,8,1,0,1,2,505,13,8,6949,8,8,8,8,145,8,2,8,8,1,8,8,-4,-4,0,0,8,3,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,9477,15,6,5,12,3,2,-4,5,5,2,0,0,507,2,2,1811,7,7,7,7,125,7,0,7,7,0,7,7,-4,-4,0,0,7,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-4,-4,-4,-4,-4,-4,759,-4,-4,298,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,9478,15,3,9,9,3,1,-4,9,4,0,0,0,509,66,56,68707,11,12,12,12,172,12,2,12,12,0,12,12,122,1,0,10000,12,10,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,669,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,9479,16,3,10,12,3,2,1604,10,4,0,0,5,503,77,65,77100,12,12,12,12,120,12,9,12,12,0,12,12,641,1,0,6000,12,13,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,769,728,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,9480,14,6,7,12,3,2,-4,7,4,0,0,1,503,19,17,45833,9,10,10,12,100,12,9,12,12,0,12,12,761,3,0,16000,12,13,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-4,-4,-4,-4,-4,857,857,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,9481,19,5,13,12,3,2,0,13,2,0,0,1,509,76,80,85445,15,16,16,16,178,16,3,16,16,0,16,16,862,1,1,4000,16,7,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-4,-4,-4,-4,-4,-4,-4,777,779,637,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,9482,21,3,11,12,3,2,700,11,4,0,0,3,506,4,6,4124,11,11,11,11,145,11,5,11,11,1,11,11,610,1,0,12000,11,11,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-4,-4,-4,-4,-4,-4,-4,778,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,4339,5275,4,-4,9483,20,18,12,14,1,2,1672,12,7,0,0,1,500,15,13,14249,12,12,12,12,-5,-5,-5,12,12,0,12,12,770,3,0,650,12,8,12,120,12,800,12,12,12,22000,12,4605,12,12,16000
-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,838,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,5355,6079,3,-4,9484,19,18,11,11,1,1,1386,11,7,0,0,4,508,8,10,10776,11,11,11,11,190,11,8,11,11,0,11,11,831,1,0,17000,11,11,11,2320,11,1600,11,11,11,19000,11,4000,12,12,20000
-4,-4,-4,-4,838,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0,5592,5875,2,-4,9485,18,18,11,14,1,2,684,11,7,0,0,3,501,31,28,31610,12,12,12,-5,-5,-5,-5,12,12,0,12,12,831,1,0,7500,12,5,12,1440,12,2840,12,12,12,13000,12,4280,-5,-5,23000
-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,838,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0,5550,5783,2,-4,9486,15,18,8,11,1,1,-4,8,7,0,0,3,506,10,8,9878,10,12,12,12,210,12,7,12,12,0,12,12,831,1,1,13800,12,12,12,1560,12,1920,12,12,12,17900,12,3990,12,12,34000
-4,628,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0,5682,5789,1,0,9487,21,6,12,14,1,2,1838,12,1,0,0,2,506,22,22,25326,12,12,12,12,120,12,3,12,12,0,12,12,601,1,1,9800,12,3,12,1140,12,324,12,12,14,13000,14,4815,14,-5,43000
-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,9488,18,6,11,12,3,2,792,11,4,0,0,6,507,67,57,59757,11,11,11,11,163,11,6,11,12,0,12,12,-4,-4,0,0,12,7,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-4,-4,-4,-4,-4,-4,-4,609,339,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,9489,15,6,8,12,3,2,-4,8,7,3,0,1,504,3,3,1846,10,11,11,11,120,11,4,11,11,0,11,11,172,1,0,2000,11,9,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,717,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,9490,19,5,12,12,3,2,1721,12,2,0,1,7,501,48,51,59788,12,12,12,12,105,12,10,12,12,0,12,12,711,1,0,17000,12,13,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-4,-4,-4,-4,-4,-4,-4,259,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,9491,20,6,-3,9,3,1,2288,12,1,0,1,3,507,24,18,17252,12,12,12,12,140,12,6,12,12,0,12,12,391,1,1,12500,12,8,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-4,-4,-4,-4,-4,-4,208,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,9492,18,3,10,12,3,2,400,10,6,0,0,2,501,26,26,35993,12,12,12,12,126,12,3,12,12,0,12,12,342,1,1,4000,12,7,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,69,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,9493,15,11,9,9,3,1,-4,9,6,1,0,2,506,64,68,81696,11,12,12,12,130,12,7,12,12,1,12,12,60,1,1,12914,12,12,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-4,-4,-4,-4,-4,328,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,9494,14,29,7,9,3,1,-4,7,6,1,0,0,509,8,9,12621,9,10,11,12,175,12,4,12,12,0,12,12,531,1,0,20000,12,6,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-4,-4,-4,-4,718,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,9495,20,6,13,12,3,2,1456,13,1,0,0,2,501,80,84,71196,13,13,13,13,105,13,3,13,13,0,13,13,711,1,0,16640,13,5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-4,-4,-4,-4,-4,757,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,9496,14,3,8,14,1,2,-4,8,4,0,0,0,604,42,48,61361,10,11,12,12,115,12,3,-5,-5,0,12,12,751,4,0,0,12,6,12,-3,12,600,12,12,-5,-5,-5,-5,-5,-5,-5
-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,9497,17,-2,9,12,3,2,232,9,7,0,0,1,505,3,6,6541,11,12,12,12,136,12,2,12,12,0,12,12,-4,-4,0,0,12,5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,9498,21,0,11,12,3,2,208,11,2,0,0,4,507,13,10,5298,12,12,12,12,178,12,5,12,12,0,-3,-3,-4,-4,0,0,-3,9,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,9499,21,9,8,12,3,2,0,8,2,0,0,0,504,7,6,5590,8,8,8,8,140,8,0,8,8,0,8,8,-4,-4,0,0,8,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-4,-4,219,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,9500,20,0,12,12,3,2,1240,12,1,0,0,1,503,7,5,5941,12,12,12,12,-5,-5,-5,-5,-5,0,12,12,351,1,0,13000,12,3,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-4,-4,-4,627,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,9501,19,3,12,12,3,2,1026,12,1,0,0,1,506,5,5,4375,12,12,12,12,136,12,2,12,12,0,12,12,632,1,0,12000,12,4,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-4,-4,-4,809,-4,-4,639,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,9502,21,11,12,9,3,1,2545,12,4,0,0,3,600,81,77,59806,12,12,12,12,185,12,6,12,12,0,12,12,612,1,1,23000,12,7,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,757,657,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0,5302,5879,1,-4,9503,21,1,12,10,2,1,80,12,4,0,0,2,603,8,10,5727,12,12,12,12,250,12,6,12,12,1,12,12,630,1,0,-2,12,13,12,2384,12,158,12,12,12,13000,12,4650,12,12,19000
-4,-4,-4,927,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0,5092,5013,3,-4,9504,18,1,12,13,2,2,240,12,4,0,0,1,510,67,53,61821,14,15,15,15,153,15,4,15,15,0,15,15,910,2,1,30000,15,4,15,2040,15,2120,15,15,15,40000,15,4000,15,15,30000
139,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,9505,18,11,8,9,3,1,1120,8,5,0,0,1,508,6,6,7853,8,8,8,8,210,8,1,8,8,0,8,8,270,1,0,9000,8,1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-4,-4,-4,139,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,9506,15,11,8,9,3,1,-4,8,5,0,0,1,508,7,6,5778,10,10,10,10,175,10,4,10,10,0,10,10,270,1,0,8800,10,5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,9507,20,6,12,12,3,2,2560,12,2,0,0,1,505,70,75,60158,12,12,12,12,111,12,3,12,12,0,12,12,-4,-4,0,0,12,3,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-4,-4,-4,-4,-4,138,-4,19,148,667,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,9508,15,3,9,9,3,1,-4,9,3,5,0,2,511,21,19,26560,11,11,11,11,175,11,5,11,11,0,11,11,632,1,0,11000,11,10,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,417,168,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,9509,18,11,12,9,3,1,1392,12,5,0,0,3,600,83,78,74837,12,12,12,12,165,12,8,12,12,0,12,12,300,1,0,7000,12,16,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-4,-4,-4,-4,-4,-4,628,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,9510,17,11,10,12,3,2,658,10,5,0,0,3,504,35,29,26700,11,11,11,11,97,11,4,11,11,0,11,11,601,1,0,0,11,7,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,187,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,9511,18,9,10,9,3,1,1720,10,1,0,0,2,600,9,8,5716,10,10,10,10,130,10,9,10,10,0,10,10,320,1,0,18900,10,11,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-4,208,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,5508,5333,3,0,9512,20,1,12,13,2,2,2360,12,4,0,0,1,500,36,25,23901,12,12,12,12,110,12,1,12,12,0,12,12,342,1,0,19000,12,2,12,1560,12,2120,12,12,12,3300,-5,-5,12,-5,65000
